id,word,simple_word,kinds,num_defs,def_freq,wiki_freq,crea_freq,ngram_freq,afi,commonness
6twACet,cámara,cámara,"sust,interj",25,86,8595.0,108.3,352630.0,ˈka.ma.ɾa,3
6wDyGhT,"cámbrico, ca",cámbrico,"adj,sust",6,2,105.0,0.45,287.0,ˈkam.bɾi.ko,1
73Vh1tf,cáncano,cáncano,sust,1,0,0.0,,7.0,ˈkan.ka.no,0
742bRjf,cáncer,cáncer,"adj,sust",4,17,3485.0,47.28,228716.0,ˈkan.θeɾ,3
75J9HJC,cándalo,cándalo,sust,2,0,0.0,0.03,36.0,ˈkan.d̪a.lo,0
76UgiU7,"cándido, da",cándido,"adj,sust",4,12,84.0,7.5,5573.0,ˈkan.d̪i.d̪o,2
790SXci,cánido,cánido,adj,1,3,60.0,0.13,604.0,ˈka.ni.d̪o,0
7B4MBqG,"cántabro, bra",cántabro,adj,4,4,851.0,1.8,2962.0,ˈkan.t̪a.bɾo,2
7BmGIYa,cántaro,cántaro,sust,4,14,86.0,2.2,12268.0,ˈkan.t̪a.ɾo,2
7CS0rtp,cántico,cántico,sust,2,6,256.0,2.24,15356.0,ˈkan.t̪i.ko,2
7Dw9b0j,cánula,cánula,sust,2,6,27.0,0.36,7664.0,ˈka.nu.la,1
7M0RSe2,cápsula,cápsula,sust,8,60,1209.0,4.3,34024.0,ˈkap.su.la,3
7N1i3nD,cápulo,cápulo,sust,1,0,0.0,,2.0,ˈka.pu.lo,0
7NvdSzy,cárabo1,cárabo,sust,3,1,39.0,0.04,472.0,ˈka.ɾa.bo,0
7NxGL9d,cárabo2,cárabo,sust,1,1,39.0,0.04,472.0,ˈka.ɾa.bo,0
7NxjAU1,cárabo3,cárabo,sust,1,1,39.0,0.04,472.0,ˈka.ɾa.bo,0
7RdKTli,cárbaso,cárbaso,sust,3,1,0.0,,11.0,ˈkaɾ.ba.so,0
7TMMvt6,cárcamo,cárcamo,sust,2,0,6.0,0.49,45.0,ˈkaɾ.ka.mo,0
7TfNwDS,cárcavo,cárcavo,sust,2,1,7.0,0.0,71.0,ˈkaɾ.ka.bo,0
7Tue0Tp,cárcel,cárcel,sust,5,56,3022.0,59.65,271199.0,ˈkaɾ.θel,3
7Ut4ltc,"cárdeno, na",cárdeno,adj,3,5,14.0,0.43,4772.0,ˈkaɾ.d̪e.no,1
7cVAwq0,"cárnico, ca",cárnico,adj,1,0,164.0,0.33,795.0,ˈkaɾ.ni.ko,1
7k7u3M4,cárter,cárter,sust,2,0,36.0,0.06,2557.0,ˈkaɾ.t̪eɾ,0
7nKoB5c,cáscara,cáscara,sust,3,57,378.0,6.97,31830.0,ˈkas.ka.ɾa,3
7o7nZs9,"cáseo, a",cáseo,"adj,sust",3,0,0.0,,5.0,ˈka.se.o,0
7peTRb5,cáspita,cáspita,interj,1,0,1.0,0.06,176.0,ˈkas.pi.t̪a,0
7ut6PO4,"cátaro, ra",cátaro,adj,2,2,156.0,0.03,1025.0,ˈka.t̪a.ɾo,0
7vyScEn,cátedra,cátedra,sust,9,13,2141.0,9.98,43357.0,ˈka.t̪e.d̪ɾa,3
7y0xMcC,cátodo,cátodo,sust,1,3,101.0,0.44,2884.0,ˈka.t̪o.d̪o,1
80dUZXa,"cáustico, ca",cáustico,"adj,sust",5,12,77.0,0.76,3535.0,ˈkaws.t̪i.ko,2
81U7rga,cávea,cávea,sust,2,1,19.0,,183.0,ˈka.be.a,0
7F2hVrC,cáñamo,cáñamo,sust,6,80,194.0,0.93,12982.0,ˈka.ɲa.mo,2
85nL4me,cécubo,cécubo,sust,1,0,0.0,,62.0,ˈse.ku.bo,0
86PEB0h,cédula,cédula,sust,2,12,348.0,3.88,20822.0,ˈse.d̪u.la,3
86gsPKC,céfalo,céfalo,sust,1,0,18.0,0.05,386.0,ˈse.fa.lo,0
86qQvqg,céfiro,céfiro,sust,3,0,64.0,0.33,1984.0,ˈse.fi.ɾo,1
88rlmFV,célebre,célebre,adj,3,13,3929.0,18.96,94856.0,ˈse.le.bɾe,3
89DrE8J,célere,célere,"adj,sust",2,0,4.0,0.0,163.0,ˈse.le.ɾe,0
89iKH2Q,célibe,célibe,adj,1,1,41.0,0.19,3164.0,ˈse.li.be,1
8AjXaSM,"céltico, ca",céltico,"adj,sust",4,4,269.0,0.58,1440.0,ˈsel.t̪i.ko,2
8B5hd4v,célula,célula,sust,3,151,7898.0,16.4,95791.0,ˈse.lu.la,4
8FSfgZn,"céntimo, ma",céntimo,"adj,sust",2,5,195.0,1.38,14245.0,ˈsen.t̪i.mo,2
8G6zqRs,"céntrico, ca",céntrico,adj,2,1,452.0,1.83,7714.0,ˈsen.t̪ɾi.ko,2
8GtB6YG,"céntuplo, pla",céntuplo,adj,1,0,0.0,,134.0,ˈsen.t̪u.plo,0
8L98Kxq,"céreo, a",céreo,adj,2,1,16.0,0.04,436.0,ˈse.ɾe.o,0
8P8Nalo,cérvido,cérvido,adj,1,5,72.0,0.08,481.0,ˈseɾ.bi.d̪o,1
8PSUucF,césar,césar,sust,3,1,2552.0,41.87,6190.0,ˈse.saɾ,2
8PwLdTS,césped,césped,sust,4,16,705.0,7.36,70002.0,ˈses.ped̪,3
97fQc85,cía,cía,sust,1,1,45.0,1.44,2655.0,ˈsi.a,2
99OVkbO,cícero,cícero,sust,2,3,8.0,0.02,65.0,ˈθi.θe.ɾo,0
99iYfCW,"cíclico, ca",cíclico,adj,6,1,422.0,1.5,12162.0,ˈsi.kli.ko,2
9A27hYD,cíclope,cíclope,sust,1,2,119.0,0.45,3616.0,ˈsi.klo.pe,1
9DiuOVL,címbalo,címbalo,sust,2,1,44.0,0.04,926.0,ˈsim.ba.lo,0
9Djjd7M,címbara,címbara,sust,1,0,0.0,,4.0,ˈsim.ba.ɾa,0
9GdLn1P,"cíngaro, ra",cíngaro,adj,2,0,7.0,0.03,283.0,ˈsin.ga.ɾo,0
9GjV0kj,cíngulo,cíngulo,sust,2,2,109.0,0.13,2586.0,ˈsin.gu.lo,0
9GotGWg,"cínico, ca",cínico,adj,7,5,247.0,3.48,19849.0,ˈsi.ni.ko,2
9JiBmx4,círculo,círculo,sust,9,97,4279.0,36.47,296682.0,ˈsiɾ.ku.lo,3
9MNRzhy,cítara,cítara,sust,1,1,81.0,0.28,4569.0,ˈsi.t̪a.ɾa,1
9NPbsqE,"cítrico, ca",cítrico,adj,4,5,518.0,1.0,5465.0,ˈsi.t̪ɾi.ko,2
9NlY99M,"cívico, ca",cívico,adj,4,1,778.0,7.47,18493.0,ˈsi.bi.ko,3
9YqSMZD,cóccix,cóccix,sust,1,0,13.0,0.09,2025.0,ˈkok.θiks,0
9b1p9il,cóclea,cóclea,sust,2,1,35.0,0.03,2489.0,ˈko.kle.a,0
9cKSoLa,cóctel,cóctel,sust,3,10,180.0,4.06,27972.0,ˈkok.t̪el,3
9d8nsEF,códice,códice,sust,2,2,671.0,1.16,14053.0,ˈko.d̪i.θe,2
9daBvI8,código,código,sust,6,20,8104.0,48.53,232974.0,ˈko.d̪i.go,3
9lTRnmP,cólera1,cólera,sust,3,24,583.0,12.57,100846.0,ˈko.le.ɾa,3
9lWWVSE,cólera2,cólera,sust,1,19,583.0,12.57,100846.0,ˈko.le.ɾa,3
9mExhgB,"cólico, ca",cólico,"adj,sust",3,6,94.0,1.36,7238.0,ˈko.li.ko,2
9vpr4Ha,cómic,cómic,sust,2,3,2092.0,1.95,16768.0,ˈko.mik,2
9w2MTyl,"cómico, ca",cómico,"adj,sust",7,22,2456.0,7.09,38061.0,ˈko.mi.ko,3
9xLmZX5,cómitre,cómitre,sust,3,0,1.0,0.02,900.0,ˈko.mi.t̪ɾe,0
9xX6XpW,cómo,cómo,"adv,sust,interj",10,15,8350.0,479.16,4408045.0,ˈko.mo,3
9xZcw4T,cómoda,cómoda,sust,1,8,33.0,10.79,141397.0,ˈko.mo.d̪a,3
9xrVNj5,"cómodo, da",cómodo,"adj,sust",4,14,945.0,12.44,130199.0,ˈko.mo.d̪o,3
A1jXE4o,cómplice,cómplice,"adj,sust",3,4,385.0,9.3,62258.0,ˈkom.pli.θe,3
A4odOLu,cómputo,cómputo,sust,1,21,362.0,3.76,34905.0,ˈkom.pu.t̪o,3
A6LrZQV,"cóncavo, va",cóncavo,"adj,sust",4,49,319.0,0.79,4910.0,ˈkon.ka.bo,2
A9J9XJn,cónclave,cónclave,sust,3,2,284.0,1.95,7501.0,ˈkon.kla.be,2
AByxZUA,cóndilo,cóndilo,sust,1,1,67.0,0.28,3905.0,ˈkon.d̪i.lo,1
ACKNglX,cóndor,cóndor,sust,3,0,358.0,2.47,5035.0,ˈkon.d̪oɾ,2
AKCz3Eq,"cónico, ca",cónico,"adj,sust",3,85,680.0,0.5,4523.0,ˈko.ni.ko,2
ASRqmKc,"cónsul, lesa",cónsul,sust,5,13,2240.0,8.12,52223.0,ˈkon.sul,3
Ai9JLWe,cónyuge,cónyuge,sust,1,37,581.0,4.75,72896.0,ˈkon.ʝu.xe,3
AmV2S1d,"cóptico, ca",cóptico,adj,1,0,3.0,,24.0,ˈkop.t̪i.ko,0
Amn8pl1,cópula1,cópula,sust,4,8,102.0,1.62,7250.0,ˈko.pu.la,2
Amn8pl1,cópula1,cópula,sust,4,8,102.0,1.62,7250.0,ˈko.pu.la,2
AmpFsou,cópula2,cópula,sust,1,7,102.0,1.62,7250.0,ˈko.pu.la,2
AmpFsou,cópula2,cópula,sust,1,7,102.0,1.62,7250.0,ˈko.pu.la,2
ApezAgH,córcholis,córcholis,interj,1,0,0.0,0.05,133.0,ˈkoɾ.t͡ʃo.lis,0
ArP5aah,córdoba,córdoba,sust,1,0,5814.0,29.54,494.0,ˈkoɾ.d̪o.ba,1
Atr6nxE,"córneo1, a",córneo,"adj,sust",2,54,73.0,0.05,2017.0,ˈkoɾ.ne.o,1
AtuL0E4,"córneo2, a",córneo,adj,1,54,73.0,0.05,2017.0,ˈkoɾ.ne.o,1
AtuMwgn,córner,córner,sust,2,0,18.0,1.5,1998.0,ˈkoɾ.neɾ,2
B3hT26K,"córvido, da",córvido,adj,1,4,25.0,0.01,129.0,ˈkoɾ.bi.d̪o,0
B5FgTru,"cósmico, ca",cósmico,adj,2,4,678.0,3.61,24331.0,ˈkos.mi.ko,2
BW3fPiX,"cúbico, ca",cúbico,"adj,sust",5,22,706.0,2.16,5378.0,ˈku.bi.ko,2
BWcKLhn,cúbito,cúbito,sust,1,3,55.0,0.43,3921.0,ˈku.bi.t̪o,1
BgDXGf0,cúmulo,cúmulo,sust,3,6,1113.0,6.43,29256.0,ˈku.mu.lo,3
BgpL2ti,cúneo,cúneo,sust,2,0,3.0,0.58,22.0,ˈku.ne.o,0
BhjSBCk,"cúprico, ca",cúprico,adj,2,1,24.0,0.05,175.0,ˈku.pɾi.ko,0
Bj50vKd,cúrcuma,cúrcuma,sust,2,1,19.0,0.33,8622.0,ˈkuɾ.ku.ma,1
BmP8o5I,cúspide,cúspide,sust,4,3,401.0,4.31,24596.0,ˈkus.pi.d̪e,3
BmpW4b8,cúter,cúter,sust,2,0,21.0,0.03,2844.0,ˈku.t̪eɾ,0
BrtRK35,dar,dar,verb,54,2934,103310.0,264.79,2082913.0,d̪aɾ,4
Bo61Jlg,dable,dable,adj,1,0,9.0,0.85,5114.0,ˈd̪a.ble,2
Bo6kKPp,daca,daca,interj,1,0,5.0,0.49,2625.0,ˈd̪a.ka,2
BoBXTPl,dacha,dacha,sust,1,0,19.0,0.17,1882.0,ˈd̪a.t͡ʃa,1
BoDeO91,dacio1,dacio,sust,1,0,85.0,0.58,990.0,ˈd̪a.θjo,2
BoFI0PM,"dacio2, cia",dacio,"adj,sust",4,2,85.0,0.58,990.0,ˈd̪a.θjo,2
BoMw7GL,dactilar,dactilar,adj,1,1,45.0,0.22,3142.0,d̪ak.t̪i.ˈlaɾ,1
BoRZNZ0,dactilión,dactilión,sust,1,0,0.0,,1.0,d̪ak.t̪i.ˈljon,0
BoYk0Px,dactilografía,dactilografía,sust,1,0,5.0,0.03,187.0,d̪ak.t̪i.lo.gɾa.ˈfi.a,0
BocBUFy,"dactilográfico, ca",dactilográfico,adj,1,0,1.0,,94.0,d̪ak.t̪i.lo.ˈgɾa.fi.ko,0
BofVbEm,dactilología,dactilología,sust,1,0,4.0,,268.0,d̪ak.t̪i.lo.lo.ˈxi.a,0
BohoN9V,dactiloscopia,dactiloscopia,sust,1,1,11.0,0.03,333.0,d̪ak.t̪i.los.ˈko.pja,0
BolxGJj,"dactiloscópico, ca",dactiloscópico,adj,1,0,3.0,0.0,118.0,d̪ak.t̪i.los.ˈko.pi.ko,0
BodpIEa,"dactilógrafo, fa",dactilógrafo,sust,1,0,2.0,0.01,74.0,d̪ak.t̪i.ˈlo.gɾa.fo,0
BoP8Whl,"dactílico, ca",dactílico,adj,1,1,13.0,0.03,586.0,d̪ak.ˈt̪i.li.ko,0
BoutCkI,dadaísmo,dadaísmo,sust,1,0,59.0,0.78,1942.0,d̪a.d̪a.ˈis.mo,2
BpAI8TO,dadivosidad,dadivosidad,sust,1,0,0.0,0.0,215.0,d̪a.d̪i.bo.si.ˈd̪ad̪,0
BpBSzBT,"dadivoso, sa",dadivoso,adj,1,13,2.0,0.2,1424.0,d̪a.d̪i.ˈbo.so,1
BpBhRJZ,dado1,dado,sust,6,312,400.0,192.0,1686923.0,ˈd̪a.d̪o,4
BpCmlCS,"dado2, da",dado,"adj,sust",3,361,400.0,192.0,1686923.0,ˈd̪a.d̪o,4
BpGLhBy,"dador, ra",dador,"adj,sust",3,0,76.0,0.53,5522.0,d̪a.ˈd̪oɾ,2
BpJACDY,daga1,daga,sust,1,2,289.0,1.43,47468.0,ˈd̪a.ga,2
BpK2rPq,daga2,daga,sust,1,2,289.0,1.43,47468.0,ˈd̪a.ga,2
BpMMGL7,daguerrotipar,daguerrotipar,verb,1,1,0.0,,11.0,d̪a.ge.ro.t̪i.ˈpaɾ,0
BpPNkt5,daguerrotipo,daguerrotipo,sust,3,1,30.0,0.83,1819.0,d̪a.ge.ro.ˈt̪i.po,2
BpSIXdd,daguilla1,daguilla,sust,1,0,0.0,,7.0,d̪a.ˈgi.ʝa,0
BpSdyEd,daguilla2,daguilla,sust,1,0,0.0,,7.0,d̪a.ˈgi.ʝa,0
BpUmQTz,daifa,daifa,sust,1,0,1.0,0.01,288.0,ˈd̪aj.fa,0
BpXB5Kx,daiquiri,daiquiri,sust,1,0,5.0,0.14,891.0,d̪aj.ˈki.ɾi,1
BpgeAw8,dalia,dalia,sust,2,3,56.0,1.36,722.0,ˈd̪a.lja,1
BppVaNY,"dallador, ra",dallador,sust,1,0,0.0,,2.0,d̪a.ʝa.ˈd̪oɾ,0
BpwYXzz,dalle,dalle,sust,1,1,46.0,0.07,3466.0,ˈd̪a.ʝe,0
BpzsQnF,"dalmático, ca",dalmático,"adj,sust",6,5,9.0,,11.0,d̪al.ˈma.t̪i.ko,1
Bq1wUjq,"daltoniano, na",daltoniano,adj,2,1,7.0,,23.0,d̪al.t̪o.ˈnja.no,0
BqA1lu7,daltonismo,daltonismo,sust,1,2,20.0,0.23,897.0,d̪al.t̪o.ˈnis.mo,1
Bq9lOhF,"daltónico, ca",daltónico,adj,1,0,15.0,0.18,665.0,d̪al.ˈt̪o.ni.ko,1
BqVZprU,"damascado, da",damascado,adj,1,0,0.0,,6.0,d̪a.mas.ˈka.d̪o,0
Bqckaff,"damasceno, na",damasceno,"adj,sust",3,3,22.0,0.72,312.0,d̪a.mas.ˈθe.no,1
Bqd3IYp,damasco,damasco,sust,3,6,520.0,3.51,5833.0,d̪a.ˈmas.ko,2
BqdFe7s,damasquillo,damasquillo,sust,2,0,0.0,,13.0,d̪a.mas.ˈki.ʝo,0
Bqn6aoI,"damasquinador, ra",damasquinador,sust,1,0,4.0,,4.0,d̪a.mas.ki.na.ˈd̪oɾ,0
Bqq7xVf,damasquinar,damasquinar,verb,1,2,7.0,,5.0,d̪a.mas.ki.ˈnaɾ,0
Bqqo6Yn,"damasquino, na",damasquino,"adj,sust",4,0,2.0,0.03,194.0,d̪a.mas.ˈki.no,0
BquYOvB,damero,damero,sust,4,2,62.0,0.38,1455.0,d̪a.ˈme.ɾo,1
BqucQx2,damerograma,damerograma,sust,1,0,0.0,,0.0,d̪a.me.ɾo.ˈgɾa.ma,0
BqqxJ1U,damería,damería,sust,1,0,0.0,,11.0,d̪a.me.ˈɾi.a,0
Bqw0cHx,damisela,damisela,sust,2,1,73.0,0.39,6320.0,d̪a.mi.ˈse.la,1
Br2NuEN,"damnificador, ra",damnificador,adj,1,0,0.0,,8.0,d̪am.ni.fi.ka.ˈd̪oɾ,0
Br2jihx,damnificar,damnificar,verb,1,1,27.0,0.0,83.0,d̪am.ni.fi.ˈkaɾ,0
Br3scFw,dan,dan,sust,1,99,310.0,94.15,582844.0,d̪an,3
BrCo5cv,dandi,dandi,sust,1,0,20.0,0.19,4218.0,ˈd̪an.d̪i,1
BrNviEZ,"dantesco, ca",dantesco,adj,3,0,29.0,0.63,3580.0,d̪an.ˈt̪es.ko,2
BrRd9WY,danza,danza,sust,7,69,3907.0,33.9,103835.0,ˈd̪an.θa,3
BrTz5O2,"danzador, ra",danzador,adj,1,0,2.0,0.0,40.0,d̪an.θa.ˈd̪oɾ,0
BrUbBAa,"danzante, ta",danzante,sust,3,4,45.0,0.69,3001.0,d̪an.ˈθan.t̪e,2
BrUoGJG,danzar,danzar,verb,3,79,1101.0,1.29,10027.0,d̪an.ˈθaɾ,2
BrUxmos,"danzarín, na",danzarín,sust,2,0,9.0,0.19,880.0,d̪an.θa.ˈɾin,1
BrDjhjf,"danés, sa",danés,"adj,sust",4,5,2138.0,4.03,15941.0,d̪a.ˈnes,3
Bs13SWc,dardo,dardo,sust,3,10,287.0,1.18,13069.0,ˈd̪aɾ.d̪o,2
Bs8Kati,"darwiniano, na",darwiniano,adj,1,1,6.0,0.26,1321.0,d̪aɾ.wi.ˈnja.no,1
Bs9C0UG,darwinismo,darwinismo,sust,1,2,84.0,1.31,5541.0,d̪aɾ.wi.ˈnis.mo,2
Bs9jKZJ,darwinista,darwinista,adj,2,0,21.0,0.44,1928.0,d̪aɾ.wi.ˈnis.t̪a,1
BsEU4h5,dasonomía,dasonomía,sust,1,0,5.0,,29.0,d̪a.so.no.ˈmi.a,0
BsM9P0S,data1,data,sust,5,12,1708.0,9.85,61965.0,ˈd̪a.t̪a,3
BsTcvvt,datar,datar,verb,4,15,5824.0,0.51,4070.0,d̪a.ˈt̪aɾ,2
BsavYM3,datilera,datilera,adj,1,1,4.0,0.07,499.0,d̪a.t̪i.ˈle.ɾa,0
BsiLB13,dativo,dativo,sust,2,5,91.0,0.06,6480.0,d̪a.ˈt̪i.bo,1
Bskzsq5,dato1,dato,sust,3,92,17526.0,30.63,141811.0,ˈd̪a.t̪o,3
BsnXzV1,dato2,dato,sust,1,92,17526.0,30.63,141811.0,ˈd̪a.t̪o,3
BsqwlAB,datura,datura,sust,1,0,44.0,0.3,417.0,d̪a.ˈt̪u.ɾa,1
BsOfZei,datáfono,datáfono,sust,1,0,4.0,0.02,400.0,d̪a.ˈt̪a.fo.no,0
BrWvt2o,dañable,dañable,adj,2,0,0.0,,15.0,d̪a.ˈɲa.ble,0
BrbLvsN,"dañador, ra",dañador,adj,1,0,2.0,0.01,373.0,d̪a.ɲa.ˈd̪oɾ,0
BrdY6Ro,dañar,dañar,verb,4,323,2892.0,5.09,39398.0,d̪a.ˈɲaɾ,4
BrfN2tt,"dañino, na",dañino,adj,1,17,363.0,1.88,13981.0,d̪a.ˈɲi.no,2
BrhkDYt,daño,daño,sust,3,274,6277.0,38.8,657717.0,ˈd̪a.ɲo,4
BrkAbX6,"dañoso, sa",dañoso,adj,1,18,16.0,0.17,4895.0,d̪a.ˈɲo.so,1
BtDkacL,de1,de,sust,1,60922,6860438.0,65545.55,451140822.0,d̪e,4
BtFYznp,de2,de,prep,27,60922,6860438.0,65545.55,451140822.0,d̪e,4
BtNDmrU,deambular,deambular,verb,1,2,200.0,1.82,17557.0,d̪e.am.bu.ˈlaɾ,2
BtNmoMg,"deambulatorio, ria",deambulatorio,"adj,sust",2,0,94.0,0.15,664.0,d̪e.am.bu.la.ˈt̪o.ɾjo,1
BtZu6rE,debacle,debacle,sust,1,0,99.0,1.81,8614.0,d̪e.ˈba.kle,2
BtfBQzd,debajo,debajo,adv,1,236,744.0,62.5,705885.0,d̪e.ˈba.xo,4
Btnc95B,debate,debate,sust,2,5,3219.0,69.85,273674.0,d̪e.ˈba.t̪e,3
BtoR9hh,debatible,debatible,adj,1,0,22.0,,1042.0,d̪e.ba.ˈt̪i.ble,0
Btoz7Y1,debatir,debatir,verb,2,13,1039.0,5.08,23476.0,d̪e.ba.ˈt̪iɾ,3
BtuyC2y,debe,debe,sust,1,209,120.0,486.56,3103218.0,ˈd̪e.be,4
BtvPy3x,"debelador, ra",debelador,adj,1,0,1.0,0.04,205.0,d̪e.be.la.ˈd̪oɾ,0
Bu2rLyz,deber1,deber,verb,6,479,61651.0,28.19,316068.0,d̪e.ˈbeɾ,4
Bu8i6DA,deber2,deber,sust,3,28,61651.0,28.19,316068.0,d̪e.ˈbeɾ,3
BuAoNQi,debilidad,debilidad,sust,4,31,1333.0,23.91,187274.0,d̪e.bi.li.ˈd̪ad̪,3
BuBNqk4,debilitación,debilitación,sust,3,1,25.0,0.21,1553.0,d̪e.bi.li.t̪a.ˈθjon,1
BuCALI4,debilitamiento,debilitamiento,sust,1,5,197.0,3.08,17537.0,d̪e.bi.li.t̪a.ˈmjen.t̪o,2
BuGd6Ko,debilitante,debilitante,adj,1,0,11.0,0.11,2187.0,d̪e.bi.li.ˈt̪an.t̪e,0
BuHnAth,debilitar,debilitar,verb,2,35,1621.0,2.72,16049.0,d̪e.bi.li.ˈt̪aɾ,2
BuUXOBh,debut,debut,sust,2,0,5736.0,8.56,15220.0,d̪e.ˈbut̪,3
BuVjriY,debutante,debutante,"adj,sust",2,0,217.0,2.12,2759.0,d̪e.bu.ˈt̪an.t̪e,2
BuVohPG,debutar,debutar,verb,2,2,7541.0,1.59,3104.0,d̪e.bu.ˈt̪aɾ,2
BuaYwyO,decadencia,decadencia,sust,1,10,1562.0,11.77,65473.0,d̪e.ka.ˈd̪en.θja,3
BubUVSm,decadente,decadente,adj,4,2,204.0,2.85,16357.0,d̪e.ka.ˈd̪en.t̪e,2
BudwHU0,decadentismo,decadentismo,sust,1,2,20.0,0.14,1107.0,d̪e.ka.d̪en.ˈt̪is.mo,1
BuecKYM,decadentista,decadentista,"adj,sust",2,1,15.0,0.15,589.0,d̪e.ka.d̪en.ˈt̪is.t̪a,1
Buh8bXU,decaedro,decaedro,sust,1,0,0.0,,54.0,d̪e.ka.ˈe.d̪ɾo,0
Buj1hG7,decaer,decaer,verb,2,12,921.0,1.0,6917.0,d̪e.ka.ˈeɾ,2
BuoTp35,decagramo,decagramo,sust,1,0,4.0,,21.0,d̪e.ka.ˈgɾa.mo,0
BuvBDsn,decaimiento,decaimiento,sust,2,6,184.0,1.63,7454.0,d̪e.ˈkajmjen.t̪o,2
Bv1c4vY,decalcificar,decalcificar,verb,1,0,0.0,,3.0,d̪e.kal.θi.fi.ˈkaɾ,0
Bv1inXE,decalitro,decalitro,sust,1,0,1.0,,39.0,d̪e.ka.ˈli.t̪ɾo,0
Bv99zCB,decanato,decanato,sust,4,0,72.0,0.65,1318.0,d̪e.ka.ˈna.t̪o,2
BvC8dJG,"decano, na",decano,sust,2,5,750.0,6.59,18003.0,d̪e.ˈka.no,3
BvCRYrp,decantar1,decantar,verb,1,0,492.0,0.52,2434.0,d̪e.kan.ˈt̪aɾ,2
BvFmCwH,decantar2,decantar,verb,4,0,492.0,0.52,2434.0,d̪e.kan.ˈt̪aɾ,2
BvIhZPi,decapar,decapar,verb,1,0,4.0,0.15,194.0,d̪e.ka.ˈpaɾ,1
BvItb4t,decapitación,decapitación,sust,1,0,92.0,0.55,4475.0,d̪e.ka.pi.t̪a.ˈθjon,2
BvIvThi,decapitar,decapitar,verb,1,3,590.0,0.36,3186.0,d̪e.ka.pi.ˈt̪aɾ,1
BvLsauw,"decasílabo, ba",decasílabo,adj,2,2,10.0,0.03,164.0,d̪e.ka.ˈsi.la.bo,0
BvQQXNN,decatleta,decatleta,sust,1,1,5.0,0.01,30.0,d̪e.ka.ˈt̪le.t̪a,0
BvRPgAj,"decatloniano, na",decatloniano,"adj,sust",2,0,0.0,,0.0,d̪e.ka.t̪lo.ˈnja.no,0
BvQVzou,decatlón,decatlón,sust,1,2,34.0,0.15,305.0,d̪e.ka.ˈt̪lon,1
BvUVwVy,deceleración,deceleración,sust,1,0,25.0,0.12,1120.0,d̪e.θe.le.ɾa.ˈθjon,0
BvUWLMa,decelerar,decelerar,verb,1,0,4.0,0.0,230.0,d̪e.θe.le.ˈɾaɾ,0
BvZ6LUC,decenal,decenal,adj,2,0,15.0,0.34,1136.0,d̪e.θe.ˈnal,1
BvZQqVg,decenar,decenar,sust,1,0,0.0,,9.0,d̪e.θe.ˈnaɾ,0
Bva3Dsa,decencia,decencia,sust,3,4,61.0,2.46,20940.0,d̪e.ˈθen.θja,2
BvjNgwn,decenio,decenio,sust,1,3,523.0,4.81,15298.0,d̪e.ˈθe.njo,3
BvkvZuZ,"deceno, na",deceno,"adj,sust",3,6,0.0,,27.0,d̪e.ˈθe.no,1
BvprV7G,decente,decente,adj,6,10,203.0,5.87,61874.0,d̪e.ˈθen.t̪e,3
BvzH1n4,decepcionante,decepcionante,adj,1,1,157.0,2.3,11520.0,d̪e.θep.θjo.ˈnan.t̪e,2
BvzKGqQ,decepcionar,decepcionar,verb,1,5,420.0,0.39,6095.0,d̪e.θep.θjo.ˈnaɾ,1
BvxRtNt,decepción,decepción,sust,2,4,334.0,8.95,90525.0,d̪e.θep.ˈθjon,3
Bw56OHU,deceso,deceso,sust,1,0,308.0,1.4,6669.0,d̪e.ˈθe.so,2
Bw5AZJk,dechado,dechado,sust,3,4,6.0,0.72,5016.0,d̪e.ˈt͡ʃa.d̪o,2
Bw7HGZN,decibel,decibel,sust,1,0,12.0,0.0,131.0,d̪e.θi.ˈbel,0
BwBYyeG,decibelio,decibelio,sust,1,1,97.0,0.06,366.0,d̪e.θi.ˈbe.ljo,0
BwCFVDZ,decible,decible,adj,1,0,5.0,0.17,1242.0,d̪e.ˈθi.ble,1
BwLsxjt,decidir,decidir,verb,6,42,28930.0,29.13,251900.0,d̪e.θi.ˈd̪iɾ,3
BwVAoZd,decigramo,decigramo,sust,1,0,14.0,,29.0,d̪e.θi.ˈgɾa.mo,0
BwVEIHa,decilitro,decilitro,sust,1,0,177.0,0.13,1086.0,d̪e.θi.ˈli.t̪ɾo,0
BwaUdEU,decimal,decimal,adj,5,9,464.0,1.94,13016.0,d̪e.θi.ˈmal,2
Bwubk0E,"decimoctavo, va",decimoctavo,adj,1,3,1.0,0.19,1599.0,d̪e.θi.mok.ˈt̪a.bo,1
BwvDODL,"decimocuarto, ta",decimocuarto,adj,1,3,2.0,0.53,2176.0,d̪e.θi.mo.ˈkwaɾ.t̪o,2
BwyOtLS,"decimonono, na",decimonono,adj,1,0,0.0,0.01,207.0,d̪e.θi.mo.ˈno.no,0
Bx2sIzA,"decimonoveno, na",decimonoveno,adj,1,3,1.0,0.11,818.0,d̪e.θi.mo.no.ˈbe.no,0
Bwy3wYT,"decimonónico, ca",decimonónico,adj,1,1,169.0,1.51,7734.0,d̪e.θi.mo.ˈno.ni.ko,2
Bx5jWkm,"decimoquinto, ta",decimoquinto,adj,1,3,1.0,0.55,2574.0,d̪e.θi.mo.ˈkin.t̪o,2
Bx9JJFl,"decimosexto, ta",decimosexto,adj,1,5,1.0,0.33,2154.0,d̪e.θi.mo.ˈseks.t̪o,1
